Product_ID,Product_Category,Price (USD),Cost (USD),Profit_Margin (%),Units_Sold,Advertising_Spend (USD),Competitor_Price (USD)
P02584,Electronics,504.4147678356779,276.4514257572133,45.19362965057512,138,3816.948778139092,515.292348434051
P02585,Automotive,627.2783096081673,447.7649432952563,28.617818209758443,81,1307.9438051105524,627.4467815607396
P02586,Furniture,662.3054765104622,510.00962655548807,22.994804566223205,186,4434.212182051088,678.7334260625241
P02587,Automotive,164.59822560386172,109.7836115262248,33.3020686441415,205,5137.089258618754,154.99509062048222
P02588,Electronics,714.3554991010622,565.9635775357447,20.77283953886439,299,3895.86303591915,756.3508453830134
P02589,Electronics,317.73851228397666,225.19555587636745,29.12550818671284,144,2593.697349081056,346.2182288696099
P02590,Automotive,742.5573692559308,393.3107168927357,47.03295217622752,66,1297.3190925425426,800.6406736241094
P02591,Home Appliances,840.281314945777,484.679724614611,42.31934996128205,166,2840.882134449322,810.2724735986305
P02592,Electronics,823.5626567972682,688.4977957745407,16.400071070242284,382,6280.9402332042155,808.0806297813846
P02593,Automotive,597.2508706671002,471.80734296520035,21.003490135022414,360,8542.223236783022,634.0895790810661
P02594,Automotive,568.152903079676,487.42109973443337,14.209520519500193,59,844.7223492381966,578.9611178817977
P02595,Furniture,228.58836520547055,125.04307036057811,45.29771003516254,129,3120.2281227479125,230.77890207542555
P02596,Home Appliances,797.811535362822,714.910151958258,10.39109861539704,183,5252.261758790074,865.8875119964367
P02597,Industrial Equipment,344.2684424020429,200.971070497051,41.62373144200265,481,10247.200153729966,346.74889384267567
P02598,Automotive,547.0258805361518,276.0904991473988,49.52880494853432,252,5601.628553166949,548.6602494072109
P02599,Furniture,355.84668363476504,319.8951998347616,10.103082437857818,165,1877.477917009494,323.2524505419163
P02600,Industrial Equipment,220.4455266997238,135.0073556372562,38.75704458219548,269,7340.885741463916,201.4615056294106
P02601,Furniture,666.6019272025629,511.42218538275085,23.2792218994976,302,4744.104634687188,600.9310127890421
P02602,Furniture,148.89883134061344,84.9725317100695,42.93270743294779,218,4861.6230817045425,161.2051477961014
P02603,Home Appliances,773.78071071358,566.4782137653298,26.79085871203432,384,11359.581463640083,759.6029836491103
P02604,Electronics,385.828115735005,332.43490402041584,13.838600541817629,365,7997.168984181497,383.4021347334556
P02605,Home Appliances,100.1212237040368,62.88338396798734,37.19275330286245,254,6221.524196319037,107.03733647290866
P02606,Industrial Equipment,560.0162253135068,430.14935332304606,23.189840958225627,347,6560.518150472839,572.2521665867209
P02607,Home Appliances,142.1667176748428,81.7688134209391,42.48385644806334,421,4718.280402396783,145.28021418264368
P02608,Electronics,348.5526020388095,261.3859258055196,25.008184051250986,297,7707.740135969344,334.36891122407127
P02609,Home Appliances,736.2788387101446,467.2279290829987,36.54198592729959,414,4429.790405665801,785.4487726678922
P02610,Home Appliances,156.42065945967929,91.42526376650278,41.551669656481934,120,2881.5787893308498,145.96644035576745
P02611,Home Appliances,855.404643120402,534.8612736857444,37.4727179718546,205,2143.978449913511,778.9570603933009
P02612,Automotive,103.4379303927248,59.11854519463051,42.84635725968803,151,4114.161814461545,97.05794830505518
P02613,Automotive,322.141482281712,277.2885778899152,13.923355686484687,62,815.468684432896,307.17718695714507
P02614,Home Appliances,766.8136505368643,505.2341557653154,34.11252454731485,320,6491.337570832327,733.4282800551996
P02615,Electronics,384.6431347563761,230.0595676806704,40.188827801025305,341,7482.567804575065,397.7605117746388
P02616,Electronics,191.70314925941216,130.23605273985333,32.063686359362684,269,5151.594291668957,180.8843662088775
P02617,Electronics,424.21052692038506,266.4951899474021,37.17855332774018,64,1076.1772663665756,439.198589407321
P02618,Electronics,343.353957746073,273.91669768071006,20.223229847466957,287,5555.254060078778,315.2766804430309
P02619,Furniture,858.4407119444994,762.7142410177129,11.151203524580218,166,2693.9003028854468,797.8695578510237
P02620,Home Appliances,382.0131258266288,257.940405478249,32.47865373209414,380,7129.72983781456,382.68710764910156
P02621,Home Appliances,810.0392245984065,684.0079433659405,15.558664001110387,105,1803.7172810958643,878.3896543545077
P02622,Furniture,902.6849303296613,655.6608928177479,27.365477057615212,400,8529.638588057162,967.6001791006141
P02623,Electronics,490.4356776188766,276.0634307919764,43.71057339623066,181,2671.28546732684,536.4143600550001
P02624,Industrial Equipment,918.9488294689528,713.3331989105914,22.37509031674633,275,8187.611052027069,946.6053416483442
P02625,Industrial Equipment,439.58624856687356,310.07262207398014,29.4626201149672,357,7146.2114671486615,455.04340808090075
P02626,Furniture,967.6705748410974,735.6644027608411,23.975739069915853,443,6150.276005892556,991.8667902899764
P02627,Industrial Equipment,180.36057207301565,154.36609831554247,14.412503497133391,271,5295.701782654617,184.79091031063487
P02628,Automotive,718.3173398529185,485.7073855956246,32.382617173758156,222,6066.88317509022,667.6214248490649
P02629,Home Appliances,544.4326364112358,468.4685219188324,13.952895071305772,389,4059.656850507798,549.1952194548765
P02630,Industrial Equipment,448.8839249100823,359.2272638306939,19.973239428733805,334,7879.42151563669,438.6554702690211
P02631,Automotive,669.4406908737408,465.5571530944988,30.455802964880608,358,7503.449425044525,661.7471056798254
P02632,Home Appliances,733.4713824708981,543.7141607466867,25.87111457368146,206,2758.5789368049586,736.9334514606711
P02633,Automotive,103.92694268527818,65.49813202212358,36.97675469923955,200,5269.9057572196825,96.2030127343307
P02634,Home Appliances,250.25777987247884,223.59004054471572,10.65610801044903,234,4066.3800327103468,243.224922318275
P02635,Home Appliances,741.7414455708869,568.8715293392088,23.305953477984158,227,3603.861210822404,676.9799348148881
P02636,Industrial Equipment,699.7468722203859,362.14611526668307,48.24612590013481,70,1859.3752685996615,766.8761270137607
P02637,Furniture,969.4427546158095,611.3778733183907,36.93512377007965,161,3666.05064873716,895.4797069059416
P02638,Industrial Equipment,784.9340112257047,588.1712851110026,25.06742264963771,220,6152.339968169227,747.0255821085678
P02639,Electronics,955.6954369582043,499.38270109575507,47.746668888030406,187,4225.765051730285,1030.4868098710958
P02640,Automotive,732.2864513813263,373.13925357274627,49.044632347234284,282,6998.211590737131,729.7542116045091
P02641,Electronics,368.24698777549884,250.41152214057857,31.999030418887898,381,10183.71772949825,341.41188717600306
P02642,Home Appliances,194.82843002577084,123.34121717069122,36.69239281229319,79,876.4886247377003,190.3173935220265
P02643,Industrial Equipment,803.641477010442,542.7147147977787,32.468055678673366,430,10974.02104627667,741.9005945074384
P02644,Electronics,679.7342993283244,411.29181083597166,39.4922676047998,356,7929.590150768987,638.9796054940031
P02645,Electronics,143.3674111539666,81.12976835711504,43.41129012228077,210,2391.9327453638116,130.5225469305572
P02646,Electronics,424.0454193108805,328.91394316585433,22.434265720786485,451,9097.37285525581,418.8065497157184
P02647,Home Appliances,961.1198339358575,678.3857192941276,29.41715534928798,127,1479.443518079243,1020.0626456141209
P02648,Home Appliances,550.361031139181,319.2433468056109,41.99383155002533,327,8083.094699269875,559.8238483062737
P02649,Home Appliances,489.4562224177342,307.298124529615,37.21642294960007,369,7723.182648566376,499.8664967166058
P02650,Electronics,511.92964464336455,377.1504270685701,26.327683693466962,70,2035.0029523772162,481.2736624273575
P02651,Automotive,287.99445160464734,152.317886420521,47.11082606910089,434,5929.6150252429625,279.00291020371856
P02652,Industrial Equipment,431.8364537783157,241.38846073733708,44.101879629352815,412,9113.715648767919,461.6540789418337
P02653,Industrial Equipment,432.83193038845894,229.09717968153765,47.0701758357044,421,5991.521573083538,397.154129721335
P02654,Home Appliances,147.11951816872516,121.36285291996465,17.507306691435247,429,9558.677568961079,157.65123522983149
P02655,Electronics,790.8108656661265,633.4107916536934,19.90363067151963,192,4694.974857065688,788.2312447764192
P02656,Automotive,474.8539887134911,380.51245453767336,19.867482724829728,85,2077.9173598602156,506.8731492233391
P02657,Furniture,839.961898134781,660.6553471426599,21.34698626095887,352,9258.120894405572,809.388363452016
P02658,Home Appliances,865.3132010079058,664.3478179694761,23.224583053205226,487,13183.579220314004,837.4229367217695
P02659,Furniture,290.79464922879225,200.88000330134258,30.920323384873,263,3036.4492801653514,305.42771911444925
P02660,Industrial Equipment,691.6181339531157,523.4935569460079,24.308873459715404,81,1366.0927944572945,731.039838278177
P02661,Industrial Equipment,525.0536237466836,270.58356121493495,48.465537808481024,235,5579.475845691087,496.6634154425886
P02662,Automotive,892.1410641293365,667.8441046036872,25.14142309372862,223,4453.694841764806,976.5146495139095
P02663,Automotive,294.1666112588087,238.61356507402863,18.8848917785249,103,1422.7924503148706,269.7207836630488
P02664,Furniture,710.0318802790398,497.12409511434635,29.985665584624382,210,4421.380194700131,648.7565497903543
P02665,Industrial Equipment,646.9769100274503,416.0096024215183,35.69946686291052,299,5426.46520354154,659.3347144475302
P02666,Automotive,365.7713298146495,223.47556319304084,38.90293060796083,300,5340.229665925831,382.06576718100195
P02667,Automotive,222.94081328605535,168.79313138105903,24.287917993516707,472,12364.075092592666,243.4908789823909
P02668,Industrial Equipment,686.4757844295489,533.4743907280538,22.287952054803647,328,5953.845069939109,673.4253004916609
P02669,Industrial Equipment,764.7377123190976,648.7935640887232,15.161296005498293,220,2316.399824113866,692.1321999375996
P02670,Electronics,384.064609387015,244.62366695760457,36.30663670156037,232,2589.4138924546637,391.9683778703827
P02671,Automotive,680.3493436200824,549.660305436721,19.20910770457657,51,1383.3689225254527,651.7333087508191
P02672,Furniture,455.61781685035294,330.1143944625272,27.545767032426475,243,7098.519936660853,449.5077195994565
P02673,Home Appliances,741.8861949543559,632.9287794115847,14.686540372876827,215,5110.160146759543,740.1753285664661
P02674,Home Appliances,279.2937474046478,198.61272236289656,28.887515668175173,296,5117.060301072474,254.96796642575956
P02675,Industrial Equipment,901.193502372557,637.1906063808664,29.294806864081313,462,13292.666917943283,898.6668774394192
P02676,Furniture,358.66863681902174,262.24087242925714,26.884916742363636,293,6814.026086161812,353.3832718854882
P02677,Electronics,431.0073889805376,344.68787638745476,20.02738579430262,159,4274.980686453894,449.3290187453299
P02678,Automotive,152.2827568723148,134.90366869394597,11.412380846861565,429,10861.01276863754,156.71923818066153
P02679,Electronics,200.36099108914874,106.07618616797954,47.05746583136937,372,6540.796509348088,187.74689295102084
P02680,Furniture,564.2757124410953,294.19859555382675,47.862615904359316,120,2348.885282041885,531.1119781839875
P02681,Electronics,340.83340905517434,298.23609559133604,12.497986503706455,213,2922.922977608104,323.8603264707734
P02682,Industrial Equipment,851.932203167975,606.5333452050811,28.804974979271762,334,5290.654190944103,797.2297114232282
P02683,Home Appliances,113.22404978945846,84.46074870953518,25.403879417322557,424,10838.505607709703,116.78411281882299
P02684,Industrial Equipment,441.18464380474256,305.7274758353999,30.703055936210838,470,13103.396883701218,484.8116443040999
P02685,Automotive,403.6109920921834,216.92596699158346,46.25370189570102,162,3967.2517713345737,415.88951173641
P02686,Industrial Equipment,117.39486782584093,94.76533433607713,19.276424863253343,277,5347.0622794777755,119.89964102875754
P02687,Furniture,211.9315591004592,169.3099731629942,20.111014196456527,350,4105.564882578233,208.11373639719767
P02688,Furniture,472.27840742677176,295.02350301908996,37.53186714028753,65,724.0323333079828,454.5755480535618
P02689,Automotive,543.578126002702,338.3750450132453,37.75043019086398,80,1398.9209033805662,588.2682664883248
P02690,Automotive,463.8607725293822,387.38708634625834,16.486344763779265,211,4067.327653199538,507.3710868608436
P02691,Home Appliances,577.8439105708844,305.64643559401566,47.10570969034693,355,7874.756417714407,577.4713371098082
P02692,Electronics,635.6185074151134,541.8279494172257,14.755794065737367,242,2451.4092835130664,608.948017834603
P02693,Home Appliances,108.93143901505206,65.64913039568484,39.73353240416343,259,7716.764572615467,114.81639917333018
P02694,Industrial Equipment,517.6856435081535,381.63469804700594,26.280610089780236,427,7378.038064270526,479.6312749607271
P02695,Electronics,967.1493167988294,845.673110699115,12.560232839928887,495,13346.137171631102,1018.5220133162078
P02696,Automotive,567.1290521165938,437.3977146644616,22.87509993853414,281,5816.512885839573,603.3060299560574
P02697,Furniture,709.7880407130579,472.55695019815204,33.422807501318545,476,6001.783607157458,656.5403018686019
P02698,Industrial Equipment,380.67747212519487,295.3347918985812,22.418631643783396,233,6046.655474810871,416.9835558242716
P02699,Home Appliances,796.5922403374863,507.9007238182356,36.24081454734519,64,1548.5786558974414,873.9433049598748
P02700,Automotive,795.6293336885036,486.0526384680249,38.90966334603255,481,9883.935137019173,865.1226993577059
P02701,Electronics,569.166442888725,511.4946918398649,10.132668882612816,354,7183.035886643163,568.7150722036025
P02702,Electronics,978.4124409512922,783.0392215680465,19.96839075280849,258,3031.3947656747887,928.7235972961765
P02703,Furniture,212.99519328638803,161.42649912240842,24.21120090472729,221,5108.852352696524,216.48870981293217
P02704,Automotive,115.2528984006229,74.00571366141132,35.78841427122726,315,8890.844481252088,113.407326964627
P02705,Automotive,793.1423905813864,412.1678103142924,48.033566833798076,69,818.6779885254746,746.4974716048466
P02706,Industrial Equipment,826.4399836283943,423.48664946301443,48.75772495859377,119,1817.1572525443937,813.824610271217
P02707,Industrial Equipment,208.1865062085186,150.2424768555137,27.83274978204805,57,1598.6310897239925,215.01043666707977
P02708,Electronics,339.02454966274547,272.85139486278905,19.51869115843796,478,7498.327777877224,309.9303653473339
P02709,Home Appliances,115.79712702996602,82.78935006661797,28.504832382245795,83,1915.5464958186776,111.93918366047377
P02710,Electronics,363.9777497025082,304.3996982383983,16.368597122435414,273,5650.107180589567,328.87536353687176
P02711,Industrial Equipment,795.8276865268043,408.55454746347823,48.66293867627114,228,4999.253878817611,835.5387727088846
P02712,Industrial Equipment,566.164474941321,366.1390361839932,35.32991694296239,295,5403.154519305793,582.0953544731287
P02713,Industrial Equipment,413.28603385145925,245.83416961052566,40.51718435303287,309,4943.947288021935,377.1377340631093
P02714,Electronics,434.5653654156973,295.0304190469539,32.10908127371513,157,1722.3950352911606,474.95713489786306
P02715,Automotive,101.21826314392133,53.539456696652906,47.1049442722351,291,7241.715066692035,91.55437977393242
P02716,Home Appliances,369.82047480871233,326.05320409068827,11.83473433715709,472,11763.122283113502,376.47433260748954
P02717,Home Appliances,681.8128674741374,401.7937958099446,41.06978395722556,73,1709.2595805149358,719.4990457952902
P02718,Industrial Equipment,976.7749994347214,848.7423704680078,13.1076889806566,265,6061.259077033989,1033.016983637025
P02719,Furniture,862.3547442855096,578.0857652645974,32.96427379853274,104,1546.9316349084545,782.0324597244129
P02720,Electronics,121.23546818097621,108.40992597002696,10.579034669791282,75,783.5174006494368,131.08985395727566
P02721,Automotive,908.7045442073554,655.7424204262677,27.83766466159157,330,8637.521619443902,984.7543313696237
P02722,Industrial Equipment,804.8785719687634,702.1222565681487,12.766685432967712,341,6759.564813445539,814.7609311441876
P02723,Furniture,802.3385112138824,402.8859354571103,49.78604045223108,376,6067.422742883689,799.4634433077618
P02724,Industrial Equipment,512.1961831032143,409.3961157818323,20.070447752763982,235,2829.079961868679,465.5727534581305
P02725,Furniture,458.20476365905256,394.6152262603228,13.877973875899368,61,686.5203408996939,463.8823003043393
P02726,Home Appliances,372.62415594987334,207.1373813106849,44.41117732084183,178,3021.9655295908315,365.8706473165193
P02727,Furniture,159.1253730589292,85.68111133645897,46.15496593071394,421,10985.886085337639,167.80745732928295
P02728,Home Appliances,305.4118271443292,204.5737118586023,33.017095712561776,483,13704.871418564802,299.5408080531461
P02729,Home Appliances,321.94327148022217,281.2082923611161,12.65284375468258,458,12794.242499855674,333.76379429254666
P02730,Electronics,535.6693627391815,384.0506265917943,28.304537592382456,257,7298.804290613226,492.9666738795873
P02731,Furniture,772.6999659370246,549.3762195889307,28.901741451130707,182,5124.120248990807,715.9764123617447
P02732,Automotive,526.4288455581519,292.931566592842,44.35495526802713,388,7971.264072419071,488.49545587756586
P02733,Automotive,152.06000450244454,76.0780234753781,49.96841955627125,245,3525.136628928829,138.2385255931051
P02734,Furniture,962.0108208893835,792.7508239380682,17.59439637018154,311,8073.849745245022,969.9625828558966
P02735,Electronics,948.451887184701,507.45004740581976,46.497017480550475,331,4724.7798935240735,1004.2147360921973
P02736,Automotive,806.6705888335675,607.8584970212934,24.646007250587033,418,6413.852833684918,824.4836829730461
P02737,Industrial Equipment,992.1951114077985,859.0887456971417,13.415341819392346,152,2229.0931383405473,1007.0690856121337
P02738,Automotive,590.0340995202366,344.26174723756213,41.65392347366275,169,3430.6405244918237,611.3489549096199
P02739,Electronics,966.4915152278854,740.4379782277687,23.389086550523565,232,3813.2796379045303,935.4952282922842
P02740,Home Appliances,168.0445365550757,89.31221461768084,46.85205693169963,472,6175.233108463223,163.404963744438
P02741,Home Appliances,429.11267343523417,318.18793026659006,25.849794246495485,58,1105.6811577969036,413.17286249737754
P02742,Home Appliances,302.8431412060893,171.27980952975983,43.4427311618719,94,2582.945608916114,315.690288306739
P02743,Electronics,276.249775720843,219.44769027373098,20.561857579392885,293,6273.439730006837,257.55541944405735
P02744,Home Appliances,226.72265400340848,140.67971045152746,37.95074820824366,319,8793.781165562805,204.64101382740455
P02745,Home Appliances,660.172277409397,452.453297750139,31.464359647814156,161,2240.7084359548226,672.873522871693
P02746,Electronics,803.1896701725746,594.1774028233004,26.02277831889514,104,1387.3056572389123,874.2528986588466
P02747,Industrial Equipment,620.4685594783246,352.74218629637073,43.14906357335042,442,9508.101791174035,634.0453940091688
P02748,Automotive,232.26643862938872,185.0362492679677,20.33448725529517,64,1233.0609939792294,245.40907957733305
P02749,Electronics,830.0113929401239,515.4836687467963,37.89438637452742,86,1995.4969436327658,858.6950444303263
P02750,Electronics,672.3592364473557,514.3203534137394,23.505125603489844,227,5877.605631261588,672.0145385113527
P02751,Furniture,449.349135514296,253.12430855647963,43.66867797202505,176,4404.601680695661,468.97602290318844
P02752,Home Appliances,706.7172659824566,547.8804853066522,22.47529363174599,166,4788.307096546423,752.527262043377
P02753,Industrial Equipment,333.9144813185495,184.07878219676667,44.87247708758154,389,6988.4348632415495,315.53126326658605
P02754,Furniture,410.67298764478943,275.20946307732027,32.98574014920066,121,1709.4559162405976,397.2136306120089
P02755,Industrial Equipment,925.7372588187912,554.4077786359492,40.11175705044492,401,8428.319372382044,874.5857822038754
P02756,Home Appliances,361.4540551042783,288.92833501033607,20.064990022872706,160,1954.377984611794,357.99659927518087
P02757,Home Appliances,522.989441342143,316.311336918726,39.51859981972501,198,3123.85044839326,563.2663802150573
P02758,Home Appliances,901.1270236564131,768.3792286355799,14.731307744184138,234,3312.916098631516,873.2294107549324
P02759,Automotive,736.9492152407747,631.3650895931735,14.327191543735479,154,2761.4162477350087,718.4469097323804
P02760,Industrial Equipment,155.98290354823249,90.24804646422974,42.14234739108856,196,2395.968974008684,167.22512906978753
P02761,Industrial Equipment,232.5727398510733,173.39190323630373,25.446162199691024,270,2871.9454205597285,233.28786989600644
P02762,Furniture,107.05743169472514,57.28504602210555,46.49129433120143,363,8398.324473614031,107.81644746640546
P02763,Electronics,667.829611206247,438.5068332030346,34.33851601593483,400,8881.991826318439,716.0203566750665
P02764,Home Appliances,502.9060828693765,394.9465761583258,21.467130819949105,423,10222.716598887073,501.9532505544744
P02765,Home Appliances,220.847365812048,168.67643771483674,23.623070126003356,55,1276.4250842984784,228.86666646529432
P02766,Furniture,962.1407089510934,721.4903324535852,25.01197322373569,309,3796.34112945993,882.4070819643738
P02767,Industrial Equipment,576.6937515510579,353.5226960283171,38.69836545350226,348,5505.909014374499,539.6275349537793
P02768,Automotive,317.7039647016003,206.89199242737274,34.879002022623915,398,5011.0318148068045,311.62795267114456
P02769,Industrial Equipment,550.5432140392368,297.94212757011593,45.882154211988556,91,2444.209771728385,549.9749508012599
P02770,Automotive,711.658299461597,560.5085727963416,21.239087182655965,308,7680.926516990024,777.9469502263431
P02771,Automotive,168.61529617620803,118.2929915724375,29.844448128349054,434,6089.254385330344,184.48710907664187
P02772,Industrial Equipment,347.2334335431028,272.05956641024346,21.649374706173813,488,8211.17818718136,371.6229076502204
P02773,Home Appliances,826.2689417955943,495.41219201810804,40.04225900812509,320,9386.335950490971,795.7959507487017
P02774,Automotive,513.6983833623951,323.5145491015146,37.02247085459736,96,2100.7859671289307,561.372499929403
P02775,Furniture,591.9194278290654,375.0911343956148,36.63138650959541,134,3487.0970007671017,614.3343350858263
P02776,Furniture,489.53440198852235,249.80791905879997,48.97030361011135,223,3410.076015068532,479.0525038873471
P02777,Automotive,139.50994837870462,88.78680264265923,36.35808508677506,107,1519.5132491837132,145.13707983026947
P02778,Home Appliances,249.17480183814033,204.6527040878813,17.86781705927866,248,6368.22796707888,225.08073123840288
P02779,Automotive,500.9874748677018,430.30786046915046,14.108060170010447,258,6119.101868994231,465.53306042346156
P02780,Furniture,288.266918867135,203.88753829312162,29.2712673745629,297,7015.008899517877,307.27441572010963
P02781,Furniture,144.98112579371087,98.90622232638597,31.779932191231186,260,5473.699825511809,149.20221174566234
P02782,Industrial Equipment,859.2846976466413,440.2371980869852,48.76701525202519,88,1871.897883286726,835.9456146387982
P02783,Home Appliances,983.0732762477043,837.265553580354,14.831826496584696,301,7438.898981943647,983.2043474852697
P02784,Industrial Equipment,813.8285865970655,411.14952674001444,49.47959146296509,180,2772.008932036303,879.7718392004879
P02785,Electronics,868.4064295342004,762.3740323500999,12.20999679159153,463,7896.635993835412,891.2590847857191
P02786,Automotive,317.77941728534086,221.07485041651918,30.43135005247637,340,9327.130039536374,311.3062050450522
P02787,Industrial Equipment,964.5642779618797,614.2092581430067,36.322620257010946,299,4837.013902052704,891.3204092481357
P02788,Home Appliances,277.2331340080856,241.10615628383414,13.031262606293586,490,10253.83379951713,265.7970898911782
P02789,Automotive,956.286829325649,487.47332884896775,49.02436027559614,462,11112.38864742176,1047.7729222376365
P02790,Automotive,995.3373645693559,729.1542513062827,26.74300420523652,483,14489.273827208486,982.8683877801943
P02791,Automotive,740.5505251714438,532.8801703063903,28.0426990200265,495,9259.384181803785,736.3796652036843
P02792,Automotive,983.0293586126397,577.7540366397166,41.22718395154472,101,1874.7476107823866,982.7537235499283
P02793,Automotive,612.5858016103933,411.3850411789132,32.844502745991576,423,11358.297690008827,659.6451357702948
P02794,Home Appliances,333.5876048584813,253.82867742051286,23.909439762249193,63,1644.9339201874277,340.5214423515107
P02795,Electronics,493.2962970990588,390.12459932035404,20.914752124722895,468,11522.870253035375,512.4043300820293
P02796,Furniture,634.2048418409073,317.2842750255051,49.97132565173681,205,3949.2415133770182,620.177948489429
P02797,Electronics,165.7734058243135,145.00885645790794,12.525862796359394,491,8091.08215997823,150.16045596204472
P02798,Furniture,660.1089381555215,373.4963366257052,43.41898510428751,79,1751.7941624840607,717.0067527144485
P02799,Industrial Equipment,983.0600530860651,583.3794641696319,40.656782631105635,139,3825.900754905962,1071.3639494548859
P02800,Automotive,271.0968848053549,164.11917454529146,39.46106217224607,440,12177.241632235562,295.4496835180489
P02801,Industrial Equipment,813.335604659545,418.971987782115,48.48719453791859,216,2628.712850704294,885.5089056390328
P02802,Industrial Equipment,917.1089144016574,503.69533699312524,45.07791505638701,400,7426.802270505206,974.9311532712928
P02803,Furniture,949.3314335381988,849.2149112966487,10.54600308223352,118,2276.7438166290485,984.3800001146832
P02804,Home Appliances,964.1220439649024,603.623984035306,37.39133050490856,212,6265.089158300714,1030.55196527811
P02805,Automotive,569.3136748493248,310.9138324066857,45.38795638643802,291,6855.9484487118425,580.7621446129166
P02806,Industrial Equipment,979.5771171923533,531.7110350706613,45.72034955301507,432,7838.60904514429,907.9444852760375
P02807,Electronics,781.579186420995,615.7155676880864,21.221601293201118,101,1062.636929690898,764.5748628081332
P02808,Automotive,245.5042926132657,206.6722564477517,15.817253438694351,191,4069.771311578929,268.6452774084952
P02809,Home Appliances,529.210095821173,318.99774832832577,39.7219080196612,112,1335.2101854299178,513.4542214349347
P02810,Automotive,746.4980578348036,379.4925930568121,49.16361950659061,341,9100.948709111744,801.4146224783827
P02811,Industrial Equipment,322.60628423717503,190.09123887901114,41.07639926218577,140,3507.0522495970135,296.3597770604501
P02812,Electronics,676.5536651939987,353.57119169680607,47.739372368129715,201,3861.246822830879,654.1169593561463
P02813,Industrial Equipment,699.9404311419573,378.91833418006934,45.86420253479834,473,8790.33397446448,679.0756723118387
P02814,Home Appliances,246.4297694277093,165.74946330595017,32.73967520609431,206,5757.036538143327,224.33007304498423
P02815,Furniture,608.5767812074807,360.25758343551644,40.8032651655347,358,5645.3617889938,562.2147119117559
P02816,Electronics,794.4642198807469,561.1923258937283,29.36216485898307,414,6201.885286244063,745.7103676450638
P02817,Home Appliances,549.0060980823478,330.1708955867657,39.86024986971238,199,5728.005782646534,586.0986619587565
P02818,Home Appliances,110.89280509849668,97.16593039687845,12.378507955882087,377,9871.71360912126,101.20968949129737
P02819,Industrial Equipment,108.13462217136296,93.25287455773427,13.76224128294942,320,8452.003795630046,103.78114177605084
P02820,Industrial Equipment,421.32640957301095,306.1873572457546,27.32775579958135,418,5811.820287346737,380.0511680773763
P02821,Industrial Equipment,933.5746615886038,599.1398341457044,35.823040320504546,118,1518.1785397770052,970.101282830998
P02822,Furniture,305.8091016432479,199.52782505729093,34.75412471861058,165,1735.8975143965451,313.16705762146245
P02823,Automotive,670.9273199845185,445.9928394161162,33.52590867422012,241,3552.540072988038,690.38183208944
P02824,Automotive,299.86828362398853,237.20532682355855,20.89682711460224,53,1350.6419212171843,292.3345598757381
P02825,Industrial Equipment,389.50299069359374,265.11739113417207,31.934440179246483,124,1835.2952785350915,366.7768794740258
P02826,Industrial Equipment,863.2378806413356,727.443637642154,15.730802139764103,451,11086.511618025783,901.2756314372322
P02827,Furniture,755.9752980429522,663.4725838912778,12.236208562785425,347,5218.243361649906,803.0147833572796
P02828,Automotive,185.85934958188955,117.90516821556331,36.56215386484265,290,5192.696488113896,172.42549148122205
P02829,Furniture,485.83181888779023,351.8771973347323,27.572220744972796,79,2343.396418060025,484.55208229159916
P02830,Home Appliances,126.25278728073802,67.92685473011517,46.19773852669742,192,2860.077048131081,119.90771817071644
P02831,Automotive,532.801131942708,309.1246201991112,41.98123808934564,375,6572.779704737008,497.43452393602996
P02832,Industrial Equipment,696.1906105309613,463.23569908932,33.461369331593595,232,3717.0445173585913,728.8176271439498
P02833,Electronics,206.6523612383364,120.37109187311238,41.75189136392885,486,5925.554867127622,208.2269255726177
P02834,Home Appliances,359.9964450182491,306.2216867200806,14.937580368451295,65,1286.8623847700724,339.561990740706
P02835,Electronics,458.05296295194125,258.02787690894644,43.66854975763608,160,2811.810122665607,440.6469513868638
P02836,Furniture,927.5779221904447,632.8533283271455,31.77356713787633,409,9774.176361903552,1014.1494507569907
P02837,Furniture,993.9295138806676,737.7736975916034,25.772030381604967,250,6587.972734757731,1063.2420959308474
P02838,Furniture,140.42016909605428,109.07074333818825,22.325443673566213,156,3258.0591092263917,151.09060627240223
P02839,Industrial Equipment,784.9071311458529,512.7231175816794,34.67722521093973,428,4555.601373067604,778.6297731136689
P02840,Furniture,434.5516597621089,368.343207005868,15.236037251010861,211,4721.852343310526,445.31179016759324
P02841,Electronics,453.21236760653204,329.63389100973046,27.26723395688297,332,3687.794447339036,442.0422907610397
P02842,Home Appliances,778.8384760123204,526.3414659738917,32.41968878209793,318,7100.026218089799,713.0596437537768
P02843,Industrial Equipment,926.5837889308677,488.21352705345384,47.31037463791854,204,4834.922193018289,908.2502743362315
P02844,Home Appliances,955.8357350522936,655.5845873830843,31.412421262193398,122,1702.553011386745,973.8017675167974
P02845,Furniture,619.4103274344887,513.0540660760012,17.170566367370785,246,6491.183051711114,593.041320046525
P02846,Automotive,421.40904337045254,314.29377872544563,25.418359271147377,292,8240.737168392445,450.7349471376684
P02847,Industrial Equipment,808.7941772729014,673.6163474849471,16.713501850835264,135,3545.3348031073133,752.356545330696
P02848,Furniture,325.90124493607027,227.35022985253974,30.239533176027784,336,5410.3337582251925,317.24068590241086
P02849,Industrial Equipment,607.666625950166,332.62740283070997,45.26153179622072,308,6693.720956665107,562.0799502984208
